file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-bml-server\src\main\java\org\apache\linkis\bml\service\ResourceService.java,org.apache.linkis.bml.service.ResourceService,interface,3,10,7,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-pes-common\src\main\java\org\apache\linkis\cs\common\entity\source\UserContextID.java,org.apache.linkis.cs.common.entity.source.UserContextID,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\impala\src\main\java\org\apache\linkis\engineplugin\impala\client\thrift\ImpalaThriftSessionFactory.java,org.apache.linkis.engineplugin.impala.client.thrift.ImpalaThriftSessionFactory$SessionHolder,innerclass,0,0,0,0,3,1,0,2,1,0.6666667,0.0,0.0,3,0,0,0,0,3,3,0,0,0,5,0,0,5,0,0,4,0,0,23,0,0,0,0,0,0,0,4,0,5,1,0,0,0,10,2,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-pes-common\src\main\java\org\apache\linkis\cs\listener\CSIDListener.java,org.apache.linkis.cs.listener.CSIDListener,interface,2,3,1,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-computation-governance\linkis-manager\linkis-manager-common\src\main\java\org\apache\linkis\manager\common\entity\persistence\PersistenceNodeMetrics.java,org.apache.linkis.manager.common.entity.persistence.PersistenceNodeMetrics,class,2,5,3,2,19,1,0,1,135,0.8888889,0.0,0.0,18,0,18,0,0,0,18,0,0,0,9,0,0,9,0,0,0,0,1,67,9,0,0,0,0,0,0,9,0,9,1,0,0,0,29,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-datasource\linkis-datasource-manager\server\src\main\java\org\apache\linkis\datasourcemanager\core\service\DataSourceInfoService.java,org.apache.linkis.datasourcemanager.core.service.DataSourceInfoService,interface,7,12,5,7,29,1,0,0,406,0.0,0.0,0.0,29,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\spark\src\main\java\org\apache\linkis\engineplugin\spark\datacalc\service\strategy\BaseMySqlStrategy.java,org.apache.linkis.engineplugin.spark.datacalc.service.strategy.BaseMySqlStrategy,class,1,4,3,1,3,3,3,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,11,1025,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-commons\linkis-rpc\src\main\java\org\apache\linkis\rpc\serializer\ProtostuffSerializeUtil.java,org.apache.linkis.rpc.serializer.ProtostuffSerializeUtil,class,9,10,1,9,16,1,0,21,10,0.8666666,0.0,0.0,5,5,4,1,0,0,5,0,0,0,3,3,0,3,0,0,2,0,7,63,6,2,5,1,5,4,15,21,3,17,2,0,0,0,58,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-pes-common\src\main\java\org\apache\linkis\cs\common\entity\source\CreatorContextKey.java,org.apache.linkis.cs.common.entity.source.CreatorContextKey,interface,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-computation-governance\linkis-manager\linkis-manager-persistence\src\test\java\org\apache\linkis\manager\dao\LockManagerMapperTest.java,org.apache.linkis.manager.dao.LockManagerMapperTest,class,6,7,1,6,7,2,0,10,0,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,0,1,0,0,0,25,0,0,0,0,0,4,5,4,0,5,0,0,0,0,20,0,0
