file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-canonical-model\src\main\java\org\drools\model\functions\Block31.java,org.drools.model.functions.Block31$Impl,innerclass,3,3,0,3,3,2,0,1,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,1,0,0,0,0,0,31,1,0,1,0,0,0,0,12,0,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-core\src\main\java\org\drools\core\common\SingleBetaConstraints.java,org.drools.core.common.SingleBetaConstraints,class,15,17,2,15,40,1,0,28,62,0.75,0.0,0.0,29,0,29,0,0,0,29,0,0,0,4,1,0,1,3,0,1,0,1,113,18,0,4,0,4,0,5,11,0,7,1,0,0,0,99,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-core\src\main\java\org\drools\core\util\index\IndexSpec.java,org.drools.core.util.index.IndexSpec,class,11,17,6,11,30,1,0,15,0,0.4,0.0,0.0,10,0,10,0,0,0,10,0,0,0,2,0,0,2,0,0,0,0,0,98,8,4,4,0,4,2,10,29,3,17,3,0,0,0,61,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-examples\src\main\java\org\drools\games\invaders\Invader.java,org.drools.games.invaders.Invader,class,1,1,0,1,2,2,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,2,0,1,0,0,0,0,7,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-examples\src\main\java\org\drools\games\wumpus\WumpusDeath.java,org.drools.games.wumpus.WumpusDeath,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-decisiontables\src\main\java\org\drools\decisiontable\parser\LhsBuilder.java,org.drools.decisiontable.parser.LhsBuilder$FieldType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-mvel\src\main\java\org\drools\mvel\builder\MVELGroupByBuilder.java,org.drools.mvel.builder.MVELGroupByBuilder$GroupingFunctionCompilationResult,innerclass,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,16,18,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-core\src\main\java\org\drools\core\util\MemoryUtil.java,org.drools.core.util.MemoryUtil$MemoryStats,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-drl\drools-drl-parser\src\main\java\org\drools\drl\parser\lang\DRL6Expressions.java,org.drools.drl.parser.lang.DRL6Expressions$relationalExpression_scope,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,12,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-core\src\main\java\org\drools\core\reteoo\SegmentMemory.java,org.drools.core.reteoo.SegmentMemory$AsyncSendMemoryPrototype,innerclass,3,3,0,3,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0
